id,name,category
1336,湿毛发,8
1337,双面胶,8
1338,湿面巾纸,8
1339,手帕,8
1340,食品保鲜袋,8
1341,薯片包装袋,8
1342,薯片袋,8
1343,食品干燥剂,8
1344,薯片盒,8
1345,食品密封袋,8
1346,食品塑料盒,8
1347,爽生粉,8
1348,湿塑料袋,8
1349,湿头发,8
1350,身体乳,8
1351,湿卫生纸,8
1352,使用过的安全套,8
1353,使用过的面膜,8
1354,使用过的卫生巾,8
1355,双眼皮贴,8
1356,湿烟头,8
1357,收银条,8
1358,扇子,8
1359,手指甲,8
1360,湿纸巾包装,8
1361,湿纸巾包装袋,8
1362,湿纸箱,8
1363,松紧带,8
1364,三角裤,8
1365,湿巾纸,8
1366,烧烤木签,8
1367,塑料表带,8
1368,塑料笔杆,8
1369,塑料薄膜,8
1370,塑料叉子,8
1371,塑料带,8
1372,塑料打包盒,8
1373,塑料挂钩,8
1374,塑料盖子,8
1375,塑料花,8
1376,湿垃圾袋,8
1377,塑料咖啡杯,8
1378,塑料垃圾袋,8
1379,塑料勺,8
1380,塑料刷子,8
1381,塑料糖纸,8
1382,塑料外卖盒,8
1383,塑料吸管,8
1384,塑料油壶,8
1385,塑料牙签,8
1386,松木猫砂,8
1387,酸奶杯盖,8
1388,酸奶袋,8
1389,酸奶勺,8
1390,酸奶吸管,8
1391,薯片罐,8
1392,速溶咖啡包装,8
1393,塑料夹子,8
1394,丝袜,8
1395,碎碗,8
1396,树枝,8
1397,扫帚,8
1398,碎纸屑,8
1399,湿纸巾,8
1400,拖把,8
1401,糖包,8
1402,炭包,8
1403,陶瓷杯,8
1404,陶瓷花瓶,8
1405,陶瓷花盆,8
1406,陶瓷类废弃物,8
1407,陶瓷盘子,8
1408,陶瓷碗碟,8
1409,陶瓷烟灰缸,8
1410,陶瓷制品,8
1411,头发,8
1412,烫发剂壳,8
1413,糖果皮,8
1414,糖浆包,8
1415,太空沙,8
1416,调料包,8
1417,调料袋,8
1418,田螺壳,8
1419,甜芦栗皮,8
1420,兔毛,8
1421,透明打包盒,8
1422,脱毛膏,8
1423,透明胶,8
1424,条码纸,8
1425,陶泥,8
1426,头皮屑,8
1427,陶器,8
1428,退热贴,8
1429,头饰,8
1430,头绳,8
1431,退烧贴,8
1432,脱酸素剂,8
1433,陶土花瓶,8
1434,头屑,8
1435,拖鞋,8
1436,碳性电池,8
1437,剃须泡沫罐,8
1438,脱氧保鲜剂,8
1439,脱氧剂,8
1440,太阳镜,8
1441,太阳眼镜,8
1442,坛子,8
1443,糖纸,8
1444,桃子核,8
1445,贴纸,8
1446,文蛤壳,8
1447,乌龟壳,8
1448,文件袋,8
1449,外卖餐盒,8
1450,外卖餐具,8
1451,外卖饭盒,8
1452,外卖盒子,8
1453,外卖塑料袋,8
1454,外卖塑料盒,8
1455,外卖纸盒,8
1456,瓦片,8
1457,网球,8
1458,污染较严重的纸,8
1459,污染纸张,8
1460,卫生棒,8
1461,卫生护垫,8
1462,卫生巾包装袋,8
1463,卫生巾外包装,8
1464,卫生间用纸,8
1465,卫生卷纸,8
1466,卫生巾,8
1467,卫生棉条,8
1468,卫生巾外层薄塑料纸,8
1469,碎碗片,8
1470,污损塑料袋,8
1471,卫生纸,8
1472,污损纸张,8
1473,蚊香,8
1474,文胸,8
1475,蚊香灰,8
1476,蚊香片,8
1477,五子棋,8
1478,污渍纸巾,8
1479,纸,8
1480,锡箔餐盒,8
1481,星巴克咖啡杯,8
1482,星巴克塑料杯,8
1483,相册,8
1484,喜茶杯,8
1485,香肠壳,8
1486,吸尘器灰尘,8
1487,香肠竹签,8
1488,香袋,8
1489,消毒棉,8
1490,洗涤液包装袋,8
1491,吸管,8
1492,雪糕棒,8
1493,吸管薄膜,8
1494,雪糕包装袋,8
1495,雪糕袋,8
1496,雪糕棍,8
1497,吸管塑料袋,8
1498,小核桃壳,8
1499,绣花针,8
1500,橡胶,8
1501,橡胶手套,8
1502,橡胶制品,8
1503,洗脸巾,8
1504,修眉刀,8
1505,西梅核,8
1506,香囊,8
1507,橡皮,8
1508,小票,8
1509,橡皮擦,8
1510,橡皮筋,8
1511,橡皮泥,8
1512,橡皮屑,8
1513,象棋,8
1514,下水道杂物,8
1515,下水道淤泥,8
1516,吸湿剂,8
1517,胸贴,8
1518,洗头膏,8
1519,血糖试纸,8
1520,洗碗布,8
1521,吸味剂,8
1522,夏威夷果壳,8
1523,香薰球,8
1524,香烟,8
1525,洗衣粉袋,8
1526,香烟灰,8
1527,吸油面纸,8
1528,香烟头,8
1529,洗衣液包装袋,8
1530,香皂,8
1531,席子,8
1532,胸罩,8
1533,胸针,8
1534,宣纸,8
1535,香烛,8
1536,卸妆膏,8
1537,卸妆棉,8
1538,锡纸盘,8
1539,卸妆乳瓶,8
1540,小纸屑,8
1541,修正液,8
1542,卸妆油瓶,8
1543,卸妆纸片,8
1544,眼部精华胶囊,8
1545,盐包装袋,8
1546,牙齿,8
1547,演唱会票,8
1548,一次性便当盒,8
1549,一次性保鲜膜,8
1550,一次性杯子,8
1551,一次性餐盒,8
1552,一次性叉子,8
1553,一次性餐具,8
1554,一次性餐具包装,8
1555,一次性打火机,8
1556,一次性电子烟,8
1557,一次性咖啡纸杯,8
1558,一次性口罩,8
1559,一次性筷子,8
1560,一次性尿布,8
1561,一次性内裤,8
1562,一次性手套,8
1563,一次性塑料杯,8
1564,一次性塑料餐盒,8
1565,一次性塑料袋,8
1566,一次性塑料盘,8
1567,一次性塑料手套,8
1568,一次性塑料勺子,8
1569,一次性塑料调羹,8
1570,一次性塑料鞋套,8
1571,一次性塑料浴帽,8
1572,一次性伞套,8
1573,一次性拖鞋,8
1574,一次性剃须刀片,8
1575,一次性洗脸巾,8
1576,一次性用品,8
1577,一次性纸餐盘,8
1578,一次性纸杯,8
1579,一次性竹筷子,8
1580,烟蒂,8
1581,羊大骨,8
1582,婴儿尿布,8
1583,衣服标签,8
1584,牙膏,8
1585,羊骨,8
1586,荧光笔,8
1587,荧光棒,8
1588,牙膏壳,8
1589,牙膏皮,8
1590,烟盒,8
1591,浴花,8
1592,烟灰,8
1593,烟盒内锡纸,8
1594,油画刷,8
1595,油画颜料软管,8
1596,油画颜料,8
1597,浴巾,8
1598,眼镜,8
1599,泳镜,8
1600,眼镜布,8
1601,眼镜盒,8
1602,眼镜架,8
1603,眼镜框,8
1604,颜料,8
1605,养乐多盖,8
1606,饮料瓶标签,8
1607,腋毛,8
1608,鸭毛,8
1609,眼膜,8
1610,姨妈巾,8
1611,玉米皮,8
1612,羽毛球,8
1613,玉米叶,8
1614,玉米衣,8
1615,印泥,8
1616,雨披,8
1617,牙签,8
1618,椰青壳,8
1619,牙签塑料盒,8
1620,羊肉串棒,8
1621,羊肉骨头,8
1622,烟丝,8
1623,牙刷,8
1624,眼屎,8
1625,浴沙,8
1626,永生花,8
1627,牙刷头,8
1628,砚台,8
1629,牙贴,8
1630,牙套,8
1631,油条包装袋,8
1632,液体胶,8
1633,眼贴膜,8
1634,液体蚊香,8
1635,液体蚊香瓶,8
1636,油污湿巾纸,8
1637,油污纸,8
1638,牙线,8
1639,牙线棒,8
1640,油性笔,8
1641,眼线笔,8
1642,眼线液,8
1643,隐形眼镜,8
1644,隐形眼镜盒,8
1645,隐形眼镜护理液,8
1646,羊蝎子,8
1647,眼影,8
1648,雨衣,8
1649,验孕棒,8
1650,婴幼儿纸尿裤,8
1651,园艺土,8
1652,营养土,8
1653,游泳眼镜,8
1654,油脂,8
1655,胭脂,8
1656,印章,8
1657,圆珠笔,8
1658,圆珠笔芯,8
1659,椰子壳,8
1660,脏玻璃瓶,8
1661,早餐奶包装袋,8
1662,早餐塑料袋,8
1663,猪大骨,8
1664,自动铅笔笔芯,8
1665,珍宝蟹,8
1666,榨菜袋,8
1667,智齿,8
1668,织带,8
1669,纸饭盒,8
1670,自嗨锅,8
1671,装过湿垃圾的塑料袋,8
1672,猪骨头,8
1673,枕巾,8
1674,炸鸡包装袋,8
1675,纸巾袋,8
1676,纸胶带,8
1677,证件塑料壳,8
1678,证件外包装,8
1679,纸咖啡杯,8
1680,蟑螂贴,8
1681,纸皮核桃,8
1682,蒸汽眼罩,8
1683,装塑料的塑料袋,8
1684,竹炭包,8
1685,猪腿骨,8
1686,生物冰袋,8
1687,中性笔,8
1688,中药包,8
1689,中药面膜,8
1690,竹牙签,8
1691,沾有油渍的食品包装袋,8
1692,珍珠奶茶杯,8
1693,竹制品,8
1694,榛子壳,8
1695,纸质外卖盒,8
1696,纸巾,8
1697,纸巾包装袋,8
1698,指甲片,8
1699,砖块,8
1700,脏抹布,8
1701,纸尿裤,8
1702,脏牛奶盒,8
1703,自热包,8
1704,自热火锅加热包,8
1705,紫砂壶,8
1706,注射器,8
1707,足贴,8
1708,渣土,8
1709,织物,8
1710,脏卫生巾,8
1711,砖瓦陶瓷,8
1712,脏污衣物,8
1713,植物硬壳,8
1714,装修废弃物,8
1715,脏卸妆棉,8
1716,粽叶,8
1717,足浴袋,8
1718,中药袋,8
1719,洗衣粉,8
1720,粽子包裹绳,8
1721,纸质包装袋,8
1722,自煮火锅盒,8
1723,脏纸巾,8
1724,脏纸尿裤,8
1725,粽子皮,8
1726,修正带,8
1727,包裹着鼻屎的纸巾,8
1728,吸油纸,8
1729,喝过的奶茶杯子,8
1730,帝王蟹壳,8
1731,A4纸,1
1732,AD钙奶瓶,1
1733,CD塑料盒,1
1734,KFC纸袋,1
1735,PET塑料瓶,1
1736,PS4,1
1737,PU革,1
1738,USB风扇,1
1739,USB线,1
1740,U盘,1
1741,奥特曼玩具,1
1742,奥特曼卡片,1
1743,背包,1
1744,布包,1
1745,步步高学习机,1
1746,芭比娃娃,1
1747,白炽灯,1
1748,被单,1
1749,杯垫,1
1750,报废车辆,1
1751,饼干盒,1
1752,办公用纸,1
1753,办公桌,1
1754,冰红茶利乐包装,1
1755,笔记本电脑,1
1756,笔记本电源,1
1757,白酒瓶,1
1758,布料,1
1759,玻璃,1
1760,玻璃杯,1
1761,玻璃电子秤,1
1762,玻璃放大镜,1
1763,玻璃锅盖,1
1764,玻璃壶,1
1765,冰淇淋盒,1
1766,玻璃花瓶,1
1767,玻璃蜡烛杯,1
1768,玻璃密封容器,1
1769,玻璃瓶,1
1770,保龄球,1
1771,巴黎水玻璃瓶,1
1772,玻璃碎片,1
1773,玻璃烟灰缸,1
1774,玻璃渣,1
1775,包书纸,1
1776,被套,1
1777,保温杯,1
1778,保温袋,1
1779,保温壶,1
1780,保温瓶,1
1781,布娃娃,1
1782,布鞋,1
1783,不锈钢杯子,1
1784,不锈钢垃圾桶,1
1785,不锈钢勺子,1
1786,变形金刚,1
1787,保鲜膜带齿盒,1
1788,布鞋套,1
1789,百叶窗,1
1790,布艺窗帘,1
1791,报纸,1
1792,被子,1
1793,本子,1
1794,包装盒,1
1795,抱枕,1
1796,包装纸,1
1797,菜刀,1
1798,磁带播放器,1
1799,草稿本,1
1800,窗玻璃,1
1801,炒菜铁锅,1
1802,床垫,1
1803,传单,1
1804,床单,1
1805,充电宝,1
1806,充电器,1
1807,充电热水袋,1
1808,充电线,1
1809,充电 牙刷,1
1810,充电装置,1
1811,吹风机,1
1812,纯牛奶纸盒,1
1813,衬衫,1
1814,除湿机,1
1815,插线板,1
1816,茶叶罐,1
1817,插座,1
1818,茶几,1
1819,磁力贴,1
1820,醋瓶,1
1821,CPU,1
1822,测试卷子,1
1823,磁铁,1
1824,搓衣板,1
1825,传真机,1
1826,刀,1
1827,档案袋,1
1828,电脑机箱,1
1829,电冰箱,1
1830,地板砖,1
1831,电吹风,1
1832,点钞机,1
1833,电磁炉,1
1834,电动保温箱,1
1835,电炖锅,1
1836,电动刮痧板,1
1837,电动卷发棒,1
1838,打底裤,1
1839,电动剃须刀,1
1840,电动玩具,1
1841,电动牙刷,1
1842,电饭煲,1
1843,电话机,1
1844,电锯,1
1845,豆浆机,1
1846,电烤箱,1
1847,滴露瓶,1
1848,电脑,1
1849,电脑包,1
1850,电瓶车防晒垫,1
1851,电瓶,1
1852,刀片,1
1853,打气筒,1
1854,地球仪,1
1855,电容,1
1856,电热水壶,1
1857,电热毯,1
1858,电扇,1
1859,电水壶,1
1860,订书机,1
1861,电视机,1
1862,地毯,1
1863,蛋挞盒,1
1864,地铁票,1
1865,大提琴,1
1866,电蚊拍,1
1867,电线,1
1868,点心盒,1
1869,大衣,1
1870,电源插头,1
1871,电熨斗,1
1872,打印机,1
1873,打印纸,1
1874,电阻,1
1875,垫子,1
1876,钉子,1
1877,电子表,1
1878,电钻,1
1879,电蒸锅,1
1880,电子灭蚊拍,1
1881,电子手表,1
1882,电子血压仪,1
1883,耳机,1
1884,耳钉,1
1885,耳环,1
1886,二极管,1
1887,二手手机,1
1888,帆布包,1
1889,帆布鞋,1
1890,废报纸,1
1891,翡翠手镯,1
1892,废电路板,1
1893,废旧电子产品,1
1894,废旧木柴,1
1895,废旧小家电,1
1896,废旧吸铁石,1
1897,蜂蜜罐,1
1898,番茄酱瓶,1
1899,废弃塑料文具,1
1900,废弃衣服,1
1901,腐乳瓶,1
1902,防晒衣,1
1903,废食用油瓶,1
1904,废锁头,1
1905,风衣,1
1906,复印机,1
1907,废钥匙,1
1908,复印纸,1
1909,锅,1
1910,鼓棒,1
1911,钢尺,1
1912,果冻杯,1
1913,关东煮隔热杯套,1
1914,高尔夫球杆,1
1915,干发帽,1
1916,广告单,1
1917,高跟鞋,1
1918,广告用纸,1
1919,广告纸片,1
1920,钢化玻璃,1
1921,钢化膜,1
1922,果酱瓶,1
1923,硅胶玩具,1
1924,干净饮料瓶,1
1925,橄榄球,1
1926,过滤网,1
1927,蜂蜜柚子茶玻璃罐,1
1928,擀面杖,1
1929,光驱,1
1930,钢琴,1
1931,罐头瓶,1
1932,公文包,1
1933,高压锅,1
1934,海报,1
1935,黑板,1
1936,滑板,1
1937,环保布质垃圾袋,1
1938,环保袋,1
1939,护肤品玻璃罐,1
1940,护肤品瓶,1
1941,护肤乳液瓶,1
1942,护发素瓶,1
1943,黄金,1
1944,合金筷子,1
1945,红酒瓶,1
1946,画框,1
1947,呼啦圈,1
1948,花露水瓶,1
1949,花洒软管,1
1950,话筒,1
1951,黄桃罐头,1
1952,华为手机,1
1953,会员卡,1
1954,耗油瓶,1
1955,化妆品玻璃瓶,1
1956,化妆品外包装纸盒,1
1957,化妆水瓶,1
1958,化妆品瓶,1
1959,iPhone,1
1960,iPad,1
1961,旧被单,1
1962,搅拌器,1
1963,旧布鞋,1
1964,旧报纸,1
1965,旧窗帘,1
1966,洁厕灵瓶子,1
1967,酱菜瓶,1
1968,洁厕液瓶,1
1969,剪刀,1
1970,脚垫,1
1971,鸡蛋包装盒,1
1972,鸡蛋盒,1
1973,机顶盒,1
1974,家电家具,1
1975,鸡蛋塑料保护壳,1
1976,精华玻璃瓶,1
1977,旧剪刀,1
1978,酒精瓶,1
1979,旧夹子,1
1980,金戒指,1
1981,洁面仪,1
1982,旧帽子,1
1983,节能灯插座,1
1984,酒瓶,1
1985,键盘,1
1986,镜片,1
1987,脚盆,1
1988,旧皮鞋,1
1989,旧跑鞋,1
1990,金器,1
1991,旧锁,1
1992,旧书包,1
1993,金属罐,1
1994,金属盒,1
1995,金属,1
1996,金属管,1
1997,金手链,1
1998,金属零件,1
1999,金属晾衣杆,1
2000,金属门吸,1
2001,金属瓶盖,1
2002,加湿器,1
2003,健身器材,1
2004,金属拖把杆,1
2005,金属香炉,1
2006,金属鱼钩,1
2007,金属钥匙扣,1
2008,旧塑料篮子,1
2009,计算器,1
2010,净水器,1
2011,旧手提包,1
2012,金属文件柜,1
2013,吉他,1
2014,旧铁锅,1
2015,交通卡,1
2016,旧拖鞋,1
2017,卷筒纸内芯,1
2018,旧玩具,1
2019,机箱,1
2020,接线板,1
2021,旧相机,1
2022,金项链,1
2023,旧鞋子,1
2024,旧衣服,1
2025,旧瑜伽垫,1
2026,酱油瓶,1
2027,金子,1
2028,旧纸袋,1
2029,卷纸内芯,1
2030,旧枕头,1
2031,卷纸芯,1
2032,课本,1
2033,靠垫,1
2034,快递盒,1
2035,空调机,1
2036,肯德基豆浆杯盖,1
2037,肯德基纸袋,1
2038,快递纸袋,1
2039,快递纸箱,1
2040,咖啡杯套,1
2041,咖啡隔热纸,1
2042,开关,1
2043,抗光屏,1
2044,Kindle,1
2045,可口可乐瓶,1
2046,可乐罐,1
2047,可乐瓶,1
2048,可乐瓶盖,1
2049,空气净化器过滤网,1
2050,矿泉水瓶盖,1
2051,矿泉水瓶,1
2052,矿泉水桶,1
2053,口香糖塑料盒,1
2054,裤子,1
2055,卡纸,1
2056,靠枕,1
2057,铝箔袋,1
2058,溜冰鞋,1
2059,铝箔纸,1
2060,绿茶包装盒,1
2061,铃铛,1
2062,螺钉,1
2063,铝盖,1
2064,老干妈瓶子,1
2065,蓝罐曲奇盒,1
2066,乐高玩具,1
2067,拉杆箱,1
2068,领结,1
2069,料酒瓶,1
2070,垃圾桶,1
2071,乐扣玻璃盒,1
2072,乐扣,1
2073,乐扣塑料盒,1
2074,铝膜,1
2075,脸摩仪,1
2076,脸盆,1
2077,篮球,1
2078,螺丝,1
2079,螺丝刀,1
2080,螺丝钉,1
2081,铝塑复合管,1
2082,轮胎,1
2083,榔头,1
2084,凉鞋,1
2085,练习册,1
2086,旅行箱,1
2087,蓝牙耳机,1
2088,晾衣架,1
2089,路由器,1
2090,连衣裙,1
2091,铝制品,1
2092,密胺餐具,1
2093,棉被,1
2094,幕布,1
2095,棉布,1
2096,木板,1
2097,木棒,1
2098,木凳,1
2099,麦当劳咖啡杯杯盖,1
2100,麦当劳纸袋,1
2101,脉动饮料瓶,1
2102,美肤仪,1
2103,木棍,1
2104,美工刀,1
2105,棉花被,1
2106,灭火器,1
2107,木盒子,1
2108,木积木,1
2109,蜜饯塑料罐,1
2110,木筷,1
2111,蜜蜡,1
2112,美年达饮料瓶,1
2113,名片,1
2114,毛皮,1
2115,煤气罐,1
2116,棉签盒,1
2117,毛绒玩具,1
2118,木勺,1
2119,木梳,1
2120,面霜瓶,1
2121,墨水瓶,1
2122,木头,1
2123,毛毯,1
2124,木条,1
2125,马桶盖,1
2126,棉拖鞋,1
2127,毛线,1
2128,木椅,1
2129,沐浴露瓶,1
2130,麻油瓶,1
2131,木质锅铲,1
2132,木质花架,1
2133,木质猫爬架,1
2134,木质拼板,1
2135,木质拖把杆,1
2136,木质玩具,1
2137,墨汁瓶,1
2138,内存卡,1
2139,内存条,1
2140,奶粉罐,1
2141,奶粉罐铝盖,1
2142,奶粉桶,1
2143,暖壶胆,1
2144,闹铃,1
2145,尼龙袋,1
2146,牛奶盒,1
2147,牛奶瓶,1
2148,牛奶塑料瓶,1
2149,牛皮纸,1
2150,牛皮纸袋,1
2151,暖水瓶,1
2152,闹钟,1
2153,牛仔裤,1
2154,皮包,1
2155,平板玻璃,1
2156,跑步机,1
2157,排插,1
2158,皮尺,1
2159,皮草制品,1
2160,皮带,1
2161,平底锅,1
2162,皮革,1
2163,苹果耳机,1
2164,喷火枪,1
2165,皮夹,1
2166,皮具,1
2167,啤酒罐,1
2168,啤酒瓶,1
2169,皮料,1
2170,泡沫板,1
2171,泡沫保温箱,1
2172,泡沫塑料,1
2173,泡沫箱,1
2174,拍拍净瓶罐,1
2175,乒乓球拍,1
2176,排球,1
2177,皮球,1
2178,皮箱,1
2179,皮鞋,1
2180,皮质钱包,1
2181,铅笔盒,1
2182,汽车模型,1
2183,起钉器,1
2184,气垫梳,1
2185,清洁剂瓶,1
2186,秋裤,1
2187,球拍,1
2188,气泡缓冲材料,1
2189,铅球,1
2190,曲奇铁罐,1
2191,汽水瓶,1
2192,青铜,1
2193,其他玻璃制品,1
2194,其他金属制品,1
2195,球鞋,1
2196,软玻璃,1
2197,日历,1
2198,燃气灶,1
2199,热水袋,1
2200,柔顺剂瓶,1
2201,热水瓶,1
2202,热水瓶胆,1
2203,软塑料隔热垫,1
2204,软桶,1
2205,乳液罐,1
2206,乳液瓶,1
2207,人造革,1
2208,鼠标,1
2209,碎玻璃片,1
2210,碎玻璃制品,1
2211,丝绸,1
2212,丝带,1
2213,扫地机,1
2214,扫地机器人,1
2215,速冻食品保温袋,1
2216,沙发,1
2217,塑复钢管,1
2218,水果网套,1
2219,书包,1
2220,书本,1
2221,手表,1
2222,手电筒,1
2223,手办,1
2224,水槽过滤网,1
2225,手风琴,1
2226,爽肤水瓶,1
2227,水果刀,1
2228,书架,1
2229,试卷,1
2230,手机,1
2231,水晶板,1
2232,手机充电宝,1
2233,手机充电器,1
2234,手机屏,1
2235,数据线,1
2236,手机支撑架,1
2237,漱口水瓶,1
2238,手链,1
2239,沙拉酱瓶,1
2240,水龙头,1
2241,说明书,1
2242,水泥砖,1
2243,食品保鲜盒,1
2244,蛇皮袋,1
2245,食品罐头,1
2246,烧水壶,1
2247,首饰盒,1
2248,神仙水瓶,1
2249,纱线手套,1
2250,摄像头,1
2251,收音机,1
2252,食用油玻璃瓶,1
2253,食用油桶,1
2254,绳子,1
2255,手镯,1
2256,三极管,1
2257,塑料杯,1
2258,塑料标签,1
2259,塑料杯套,1
2260,塑料包装,1
2261,塑料包装纸盒,1
2262,塑料尺,1
2263,塑料储物箱,1
2264,塑料餐具,1
2265,塑料饭盒,1
2266,塑料锅铲,1
2267,塑料管道,1
2268,塑料盒,1
2269,塑料花盆,1
2270,塑料架,1
2271,塑料假花,1
2272,塑料壳,1
2273,塑料垃圾桶,1
2274,塑料晾衣架,1
2275,塑料晾衣杆,1
2276,塑料膜,1
2277,塑料米袋,1
2278,塑料模型,1
2279,塑料盆,1
2280,塑料瓶盖,1
2281,塑料泡沫,1
2282,塑料瓶瓶盖,1
2283,塑料日用品,1
2284,塑料水管,1
2285,塑料沙漏,1
2286,塑料收纳盒,1
2287,塑料梳子,1
2288,塑料酸奶盒,1
2289,塑料桶,1
2290,塑料拖把杆,1
2291,塑料调色盘,1
2292,塑料碗,1
2293,塑料玩具,1
2294,塑料玩具车,1
2295,塑料文件袋,1
2296,塑料衣架,1
2297,塑料饮料杯,1
2298,塑料纸,1
2299,塑料桌布,1
2300,扫描仪,1
2301,酸奶杯,1
2302,酸奶玻璃瓶,1
2303,酸奶盒,1
2304,酸奶瓶,1
2305,碎纸,1
2306,台布,1
2307,拖把桶,1
2308,铁钉,1
2309,台灯,1
2310,铜管,1
2311,铁管,1
2312,铁钩,1
2313,糖果罐,1
2314,糖果盒,1
2315,铁罐子,1
2316,铁盒,1
2317,弹簧,1
2318,铁盒子,1
2319,太空望远镜,1
2320,台历,1
2321,铁皮盖,1
2322,铁皮罐头,1
2323,脱排油烟机,1
2324,铜丝,1
2325,铁丝,1
2326,藤条,1
2327,铁调羹,1
2328,铜线,1
2329,童鞋,1
2330,拖线板,1
2331,剃须刀,1
2332,剃须刀片,1
2333,躺椅,1
2334,烫衣板,1
2335,铁衣架,1
2336,投影仪,1
2337,体重秤,1
2338,铜制品,1
2339,铁制品,1
2340,微波炉,1
2341,未被污染的输液袋,1
2342,未被污染的输液瓶,1
2343,午餐肉罐头,1
2344,无纺布,1
2345,无纺布包,1
2346,无纺布袋,1
2347,无纺布手提袋,1
2348,围巾,1
2349,五金材料,1
2350,文件柜,1
2351,玩具盒,1
2352,文件夹,1
2353,玩具枪,1
2354,玩具塑料包装纸盒,1
2355,玩具塑料盒,1
2356,网卡,1
2357,味全果汁瓶,1
2358,无人机,1
2359,钨丝灯,1
2360,瓦斯罐,1
2361,卫生纸内芯,1
2362,维他奶包装,1
2363,网线,1
2364,无线充电器,1
2365,望远镜,1
2366,袜子,1
2367,蚊帐,1
2368,雪碧罐,1
2369,星巴克杯托,1
2370,星巴克纸袋,1
2371,雪碧瓶,1
2372,香槟瓶,1
2373,宣传单,1
2374,鞋垫,1
2375,鞋带,1
2376,洗涤液瓶,1
2377,信封,1
2378,雪弗板,1
2379,消费卡,1
2380,洗发露瓶,1
2381,洗发水瓶,1
2382,鞋盒,1
2383,洗洁精瓶,1
2384,香精瓶,1
2385,橡胶拖鞋,1
2386,橡胶玩具,1
2387,相框,1
2388,显卡,1
2389,项链,1
2390,线路板,1
2391,行李箱,1
2392,洗脸仪,1
2393,小木棍,1
2394,洗面奶瓶,1
2395,吸门器,1
2396,鲜奶盒,1
2397,芯片,1
2398,显示器,1
2399,显示屏,1
2400,洗手液瓶,1
2401,香水瓶,1
2402,小提琴,1
2403,吸铁石,1
2404,喜糖铁盒子,1
2405,洗碗机,1
2406,香薰玻璃瓶,1
2407,休闲鞋,1
2408,香烟盒,1
2409,洗衣机,1
2410,信用卡,1
2411,香烟壳,1
2412,洗衣液桶,1
2413,锡纸,1
2414,信纸,1
2415,月饼盒,1
2416,硬纸板,1
2417,腰带,1
2418,移动电源,1
2419,衣服包装袋,1
2420,衣服吊牌,1
2421,衣服干洗剂瓶,1
2422,圆规,1
2423,鱼缸,1
2424,鱼竿,1
2425,牙膏盒,1
2426,银行卡,1
2427,银行账单,1
2428,衣架,1
2429,有机玻璃,1
2430,瑜伽垫,1
2431,银戒指,1
2432,亚克力板,1
2433,遥控器,1
2434,浴帘,1
2435,哑铃,1
2436,饮料玻璃瓶,1
2437,养乐多瓶,1
2438,易拉罐,1
2439,易拉罐盖,1
2440,易拉罐拉环,1
2441,饮料利乐包装,1
2442,饮料瓶,1
2443,饮料瓶盖,1
2444,泳帽,1
2445,羊毛被,1
2446,羽毛球拍,1
2447,羊毛衫,1
2448,椰奶罐,1
2449,椰奶盒,1
2450,药品说明书,1
2451,羊皮制品,1
2452,羽绒服,1
2453,雨伞骨架,1
2454,钥匙,1
2455,浴室防滑垫,1
2456,眼霜罐,1
2457,雨伞伞面,1
2458,油桶,1
2459,音箱,1
2460,雨鞋,1
2461,音响,1
2462,牙线盒,1
2463,游戏机,1
2464,游戏手柄,1
2465,隐形眼镜包装盒,1
2466,泳衣,1
2467,椅子,1
2468,椰汁瓶,1
2469,硬质塑料瓶,1
2470,桌布,1
2471,纸板箱,1
2472,纸盒,1
2473,主板,1
2474,砧板,1
2475,钟表,1
2476,纸袋子,1
2477,榨果汁机,1
2478,指甲刀,1
2479,指甲钳,1
2480,真空压缩袋,1
2481,帐篷,1
2482,纸牌,1
2483,真皮制品,1
2484,纸塑铝复合包装,1
2485,枕套,1
2486,枕头,1
2487,砖头,1
2488,置物架,1
2489,纸箱,1
2490,枕芯,1
2491,照相机,1
2492,纸质杯套,1
2493,榨汁机,1
2494,纸质卡片,1
2495,纸质礼品盒,1
2496,纸质印刷品,1
2497,钻戒,1
2498,纸巾盒,1
2499,棕榈蜡,1
2500,佐料瓶,1
2501,指南针,1
2502,自拍杆,1
2503,竹签,1
2504,足球,1
2505,钻石,1
2506,字贴纸,1
2507,脏袜子,1
2508,自行车内胎,1
2509,自行车轮胎,1
2510,自行车,1
2511,作业本,1
2512,座椅垫,1
2513,洗衣液瓶,1
2514,簪子,1
2515,杂志,1
2516,卷筒纸芯,1
2517,肉类,4
2518,甘蔗,4
2519,鸡骨头,4
2520,豆沙包,4
2521,杂菜,4
2522,鸡精,4
2523,田螺肉,4
2524,三文鱼头,4
2525,冬枣,4
2526,榴莲肉,4
2527,泡菜粉丝,4
2528,废弃调味品,4
2529,南瓜籽,4
2530,鸡肉,4
2531,杨桃籽,4
2532,包裹着猫屎的豆腐猫砂,4
2533,咖喱鱼丸,4
2534,桃核,4
2535,鸡脚爪,4
2536,结团猫砂,4
2537,丝瓜皮,4
2538,薯条,4
2539,千层面,4
2540,菠萝包,4
2541,出前一丁面条,4
2542,凋谢的鲜花,4
2543,牛油果皮,4
2544,糯米小丸子,4
2545,咸蛋黄,4
2546,捕蝇诱饵,4
2547,叫化鸡,4
2548,青豆泥,4
2549,鸡排,4
2550,桔梗,4
2551,绿箩,4
